metal,P_bar,cost,T_C,Tsep_C,V_m3,metal_cost,reactor,fresh_comp,recycle_comp,refrig,logTOF
Fe,855.0,18.127988720372247,450.0,30.0,0.2331602232037149,0.0009616892609256037,0.03429595079429582,18.05966535697025,0.033065723346775676,0.0,-2.9940263585998936
Fe,860.0,18.159041618181053,450.0,30.0,0.23116341499480758,0.0009534532548682735,0.0342525143893349,18.091100426987964,0.032735223548887436,0.0,-2.9902909979105656
Fe,865.0,18.189918456394608,450.0,30.0,0.22919962906338393,0.0009453534520157223,0.034209620303882846,18.12235326369203,0.03241021894668067,0.0,-2.9865858066370876
Fe,870.0,18.220621195977976,450.0,30.0,0.22726810212624682,0.0009373867041411915,0.03416725840680199,18.153425967772222,0.032090583094809805,0.0,-2.9829103814545
Fe,875.0,18.251151765827007,450.0,30.0,0.2253680933407466,0.0009295499555758782,0.034125418817687624,18.184320603802867,0.031776193250878396,0.0,-2.9792643266937002
Fe,880.0,18.281512063449153,450.0,30.0,0.22349888350764086,0.000921840239921061,0.03408409189915801,18.21503920106606,0.031466930244016755,0.0,-2.9756472541513617
Fe,885.0,18.3117039556267,450.0,30.0,0.2216597743070697,0.0009142546768968164,0.0340432682494274,18.245583754351465,0.031162678348914327,0.0,-2.9720587829057274
Fe,890.0,18.34172927906278,450.0,30.0,0.219850087565918,0.0009067904693201901,0.034002938695146805,18.27595622473364,0.03086332516467102,0.0,-2.9684985391377525
Fe,895.0,18.37158984101375,450.0,30.0,0.21806916455628889,0.0008994449002116924,0.03396309428452795,18.30615854032755,0.03056876150146132,0.0,-2.9649661559597855
Fe,900.0,18.40128741989759,450.0,30.0,0.21631636531964696,0.0008922153300076687,0.03392372628064933,18.336192597023075,0.030278881263858165,0.0,-2.9614612732436125
Fe,905.0,18.430823765898996,450.0,30.0,0.2145910680227585,0.0008850991939038189,0.03388482615510089,18.36606025919912,0.029993581350873485,0.0,-2.9579835374624412
Fe,910.0,18.460200601548955,450.0,30.0,0.21289266833581583,0.0008780939992902199,0.03384638558177068,18.3957633604181,0.02971276154979194,0.0,-2.9545326015301194
Fe,915.0,18.489419622294594,450.0,30.0,0.21122057883720713,0.0008711973232962469,0.03380839643089061,18.42530370410138,0.029436324439026152,0.0,-2.9511081246486164
Fe,920.0,18.518482497053878,450.0,30.0,0.20957422844162865,0.0008644068104317731,0.03377085076328399,18.454683064186295,0.02916417529386655,0.0,-2.947709772159315
Fe,925.0,18.54739086875653,450.0,30.0,0.20795306185082554,0.0008577201703217035,0.03373374082481421,18.48390318576539,0.02889622199600777,0.0,-2.9443372153986744
Fe,930.0,18.576146354871565,450.0,30.0,0.20635653902593862,0.000851135175529625,0.03369705904102669,18.512965785708406,0.028632374946604176,0.0,-2.940990131558114
Fe,935.0,18.604750547921814,450.0,30.0,0.20478413468047743,0.0008446496594665286,0.03366079801197581,18.541872553267627,0.028372546982742948,0.0,-2.9376682035479478
Fe,940.0,18.63320501598581,450.0,30.0,0.20323533779300912,0.0008382615143808554,0.03362495050722994,18.570625150667023,0.028116653297175755,0.0,-2.934371119865261
Fe,945.0,18.661511303187417,450.0,30.0,0.2017096511386705,0.0008319686894261761,0.033589509461046774,18.599225213675822,0.027864611361119652,0.0,-2.9310985744655493
Fe,950.0,18.68967093017296,450.0,30.0,0.20020659083848977,0.0008257691888023304,0.033554467967708314,18.627674352166952,0.027616340849492757,0.0,-2.927850266637604
Fe,955.0,18.71768539458075,450.0,30.0,0.1987256859273277,0.0008196610699733642,0.033519819277046045,18.655974150660743,0.027371763572990832,0.0,-2.924625900884987
Fe,960.0,18.745556171487923,450.0,30.0,0.19726647793425303,0.0008136424419367518,0.03348555679002349,18.684126168854544,0.027130803401420073,0.0,-2.92142518680218
Fe,965.0,18.77328471386347,450.0,30.0,0.19582852048468363,0.0008077114635823922,0.03345167405460479,18.71213194213851,0.026893386206776306,0.0,-2.918247838967113
Fe,970.0,18.80087245299712,450.0,30.0,0.19441137891284488,0.0008018663420941623,0.0334181647616522,18.73999298209808,0.026659439795292894,0.0,-2.915093576826587
Fe,975.0,18.828320798920544,450.0,30.0,0.19301462988961812,0.000796105331414944,0.03338502274098038,18.767710777003543,0.02642889384460651,0.0,-2.911962124586821
Fe,980.0,18.855631140824215,450.0,30.0,0.19163786106612543,0.0007904267307765611,0.03335224195758561,18.795286792287087,0.02620167984876831,0.0,-2.908853211111307
Fe,985.0,18.882804847457653,450.0,30.0,0.1902806707281994,0.0007848288832746093,0.03331981650794431,18.822722471007687,0.02597773105874408,0.0,-2.9057665698163637
Fe,990.0,18.909843267523783,450.0,30.0,0.1889426674647591,0.0007793101745006445,0.03328774061646053,18.85001923430425,0.02575698242857344,0.0,-2.9027019385722532
Fe,995.0,18.936747730063246,450.0,30.0,0.1876234698480069,0.0007738690312231275,0.033256008632021404,18.87717848183733,0.02553937056267318,0.0,-2.899659059606318
Fe,1000.0,18.963519544829463,450.0,30.0,0.18632270612519755,0.0007685039201160997,0.03322461502466203,18.904201592219778,0.025324833664905632,0.0,-2.8966376794086166
Ru,30.0,1830.0302527311478,425.0,-40.0,61.88273975979653,1718.1683689315917,0.201862452941862,0.0,100.39686670878547,11.263154637828702,-5.160303458926373
Ru,35.0,386.2582943381976,450.0,-40.0,10.75155216062341,298.51582058269867,0.09592284759102566,0.8310416118494507,75.55235465822973,11.263154637828702,-4.400205091994028
Ru,40.0,129.54624203249588,450.0,-40.0,3.2602283908473586,90.5199304101576,0.0629314739441465,1.5509226002663583,26.149302910299077,11.263154637828702,-3.8819819508169724
Ru,45.0,74.14513432484884,450.0,-40.0,1.6435162486361965,45.63207193464291,0.05143406811012677,2.1859026335045497,15.012571050762554,11.263154637828702,-3.584507927871173
Ru,50.0,51.513061133448176,450.0,-40.0,0.9823517353937714,27.274902266288805,0.04512465739134356,2.75391162870125,10.175967943238074,11.263154637828702,-3.3610009424735843
Ru,55.0,39.92525854337954,450.0,-40.0,0.6426676360239104,17.843605636053283,0.04105331192783542,3.2677382659824237,7.509706691587298,11.263154637828702,-3.176720355685166
Ru,60.0,33.25091692060926,450.0,-40.0,0.4456190569709739,12.372570627166585,0.03819418271435282,3.736825233770909,5.840172239128711,11.263154637828702,-3.017697681013033
Ru,65.0,29.11977375471323,450.0,-40.0,0.3221545627684956,8.94459071793424,0.03607795015851832,4.168343413751375,4.707607035040394,11.263154637828702,-2.8767982125411415
Ru,70.0,26.437982888510934,450.0,-40.0,0.24047920632367395,6.676882233962505,0.03445365330492111,4.56786684562036,3.8956255177944445,11.263154637828702,-2.7498114556784676
Ru,75.0,24.639468217497605,450.0,-40.0,0.18418900277272104,5.113990099622944,0.03317288992154626,4.9398142622058,3.289336327918612,11.263154637828702,-2.6339976223338812
Ru,80.0,23.406670176184775,450.0,-40.0,0.14411553620286152,4.001354121302829,0.0321415425621869,5.287747834037267,2.8222720404537904,11.263154637828702,-2.5274447277110417
Ru,85.0,22.55039194501239,450.0,-40.0,0.11481894560235664,3.1879370767002206,0.03129677370553014,5.614581186238835,2.453422270539102,11.263154637828702,-2.4287474801424693
Ru,90.0,21.95250433841946,450.0,-40.0,0.09291751812832184,2.5798460311776483,0.030594945543749322,5.922727867275459,2.1561808565939,11.263154637828702,-2.3368315268447843
Ru,95.0,21.536416844027706,450.0,-40.0,0.07622828271852923,2.116471001337938,0.03000479335248789,6.214209622419333,1.9125767890892438,11.263154637828702,-2.2508500618096123
Ru,100.0,21.250902381068606,450.0,-40.0,0.06329733284708874,1.7574444111192682,0.029503340433703784,6.490736862472159,1.7100631292147728,11.263154637828702,-2.1701193363595115
Ru,105.0,20.969418224763814,450.0,-35.0,0.08488298989610442,2.3567681208997917,0.030317812588708686,6.753769479124909,1.5895002316858409,10.239062580464564,-2.297554594413807
Ru,110.0,20.698941454200288,450.0,-35.0,0.07167019537304922,1.9899161408028352,0.029833066001021865,7.004563499753333,1.4355661671785318,10.239062580464564,-2.2240725141350235
Ru,115.0,20.512116925164836,450.0,-35.0,0.06105944769964487,1.6953097433821118,0.02941171761411914,7.244207362873569,1.304125520830473,10.239062580464564,-2.1544867974378037
Ru,120.0,20.388748750389603,450.0,-35.0,0.05244464512500314,1.4561205713158145,0.02904297171541192,7.473650467541818,1.190872159351994,10.239062580464564,-2.0884350768116127
Ru,125.0,20.205780222855264,450.0,-30.0,0.07552284364799956,2.0968845528080684,0.02997854464958522,7.693725890907051,1.1281030039106257,9.257088230579932,-2.246812259786138
Ru,130.0,20.048996240009263,450.0,-30.0,0.06556805988020122,1.8204909306805501,0.02959473197954636,7.905168647522283,1.0366536992469546,9.257088230579932,-2.1854262591183735
Ru,135.0,19.941284012612837,450.0,-25.0,0.09005103484535563,2.5002583961443428,0.03049744391119051,8.108630500780007,0.9872119857269867,8.314685686050309,-2.3232226337710036
Ru,140.0,19.75286717926637,450.0,-25.0,0.07892090469796867,2.1912313938564423,0.030103927131850616,8.30469207939127,0.9121540928365025,8.314685686050309,-2.2659259808549512
Ru,145.0,19.615271200843686,450.0,-25.0,0.06955183009844045,1.931099930938764,0.02975147358365708,8.493872866725853,0.8458612435451013,8.314685686050309,-2.2110424877278443
Ru,150.0,19.518355199963636,450.0,-25.0,0.06161090112334557,1.7106207951102563,0.02943444269399829,8.676639495976708,0.7869747801323632,8.314685686050309,-2.158391486623734
Ru,155.0,19.400305482221057,450.0,-20.0,0.08466733547583981,2.3507804964837242,0.03031020432326392,8.853412684662041,0.7562919141675569,7.4095101825844685,-2.2964498182947484
Ru,160.0,19.26713796338558,450.0,-20.0,0.07551533227137383,2.0966760001522626,0.029978264526786255,9.024573067808177,0.7064004483138842,7.4095101825844685,-2.246769063429947
Ru,165.0,19.16923647520482,450.0,-20.0,0.06763857616777276,1.8779786179819176,0.029676749986661227,9.190466133257882,0.6616047913938888,7.4095101825844685,-2.1989283826414994
Ru,170.0,19.100293629548155,450.0,-20.0,0.06082372574865792,1.6887649458889704,0.029401973603071344,9.351406420009743,0.6212101074619022,7.4095101825844685,-2.1528069450460783
Ru,175.0,18.994636335005033,450.0,-15.0,0.08341453807559131,2.31599669611965,0.030265820549299792,9.507681107826158,0.6012940955607395,6.539398614949186,-2.289975674924666
Ru,180.0,18.888572026881217,450.0,-15.0,0.07539806264170323,2.0934200200660795,0.0299738894387536,9.659553101046367,0.566226401380831,6.539398614949186,-2.2460941125637093
Ru,185.0,18.809286359103268,450.0,-15.0,0.06838022288686156,1.898570368421644,0.02970583449116106,9.80726368978868,0.5343478514525952,6.539398614949186,-2.203664437831959
Ru,190.0,18.752445739096572,450.0,-15.0,0.06221104917093244,1.7272838484275845,0.029459063784713864,9.951034856190242,0.5052693557448436,6.539398614949186,-2.162601451428862
Ru,195.0,18.67595102476694,450.0,-10.0,0.08500830852359473,2.36024758064297,0.03032222955477457,10.091071281026833,0.49195765470136776,5.702352278840991,-2.298195300545035
Ru,200.0,18.58211412813185,450.0,-10.0,0.07764922326516749,2.1559232801291297,0.03005731360135269,10.22756209624307,0.46621915931730357,5.702352278840991,-2.2588710415611444
Ru,205.0,18.510070711043713,450.0,-10.0,0.07111963385305284,1.9746298526959982,0.029811972800700186,10.360682421050402,0.44259418565562125,5.702352278840991,-2.220723437855556
Ru,210.0,18.45660705173383,450.0,-10.0,0.06530643308789423,1.8132268877381768,0.029584280384695884,10.490594712895817,0.4208488918741511,5.702352278840991,-2.1836898898534924
Ru,215.0,18.41902916529715,450.0,-10.0,0.06011447421393375,1.6690726446542579,0.029372545509881963,10.617449959446144,0.40078173684587753,5.702352278840991,-2.147712978717839
Ru,220.0,18.332362028036513,450.0,-5.0,0.08182979800795112,2.2719965392460715,0.030209215840776633,10.741388733524241,0.39224599586815706,4.896521543557266,-2.2816454049235326
Ru,225.0,18.2608306484722,450.0,-5.0,0.07554976646457955,2.0976320622433304,0.02997954857602569,10.862542129481257,0.374155364614322,4.896521543557266,-2.246967051985638
Ru,230.0,18.205488678169402,450.0,-5.0,0.06990072610990532,1.9407869954299652,0.029764993131482568,10.98103259664448,0.3573825494062102,4.896521543557266,-2.2132156128796794
Ru,235.0,18.164182319196488,450.0,-5.0,0.06480570383001147,1.7993241876374337,0.029564220809523128,11.096974683125204,0.34179768406706207,4.896521543557266,-2.1803471574632387
Ru,240.0,18.133273701252328,450.0,0.0,0.08774630124266217,2.43626768742116,0.030417964287027165,11.210475701312726,0.33592014016714533,4.120192208064269,-2.3119627445467827
Ru,245.0,18.05789804477726,450.0,0.0,0.08154837256056588,2.2641827885332457,0.030199108871768843,11.321636324745265,0.3216876145627103,4.120192208064269,-2.2801492241384933
Ru,250.0,17.997207377465166,450.0,0.0,0.07592526232042238,2.1080576688773984,0.029993532604941493,11.430551124677958,0.3084128432405997,4.120192208064269,-2.249120226849083
Ru,255.0,17.949400275846052,450.0,0.0,0.07081207587212458,1.9660905346810789,0.029800155462516954,11.537309053514294,0.29600832412389405,4.120192208064269,-2.2188412517914475
Ru,260.0,17.91291844337902,450.0,0.0,0.06615249615203804,1.8367177480422907,0.029618007265079144,11.64199388129319,0.284396598714189,4.120192208064269,-2.1892801619735636
Ru,265.0,17.886409770301828,450.0,0.0,0.06189748921337444,1.718577886103827,0.029446214271422005,11.74468459059793,0.27350887126437967,4.120192208064269,-2.160406958594833
Ru,270.0,17.832814893542775,450.0,5.0,0.08339713946083853,2.3155136252399915,0.030265201911394646,11.845455734550917,0.26980700320257983,3.371773328637891,-2.2898850802790287
Ru,275.0,17.77643826027874,450.0,5.0,0.0781736944157289,2.170485171616313,0.030076582180768176,11.944377761959132,0.25972541588463827,3.371773328637891,-2.2617945625699187
Ru,280.0,17.730881893366938,450.0,5.0,0.07338212000364236,2.0374475649397956,0.029898161433058422,12.041517313162176,0.2502455251940155,3.371773328637891,-2.2343241801109253
Ru,285.0,17.69494853157608,450.0,5.0,0.0689788106723209,1.9151901012097714,0.029729198529400553,12.136937489694793,0.2413184135042267,3.371773328637891,-2.2074496277983147
Ru,290.0,17.667586171715644,450.0,5.0,0.06492532828598428,1.802645549251366,0.029569019795824925,12.230698100496761,0.23290017353379983,3.371773328637891,-2.1811480800336773
Ru,295.0,17.64786821802214,450.0,5.0,0.06118770152469317,1.698870698605617,0.02941701164338382,12.322855887076004,0.22495129205924136,3.371773328637891,-2.1553980652962514
Ru,300.0,17.59239838038633,450.0,10.0,0.08198599006941362,2.276333196939716,0.030214818043122278,12.413464729747618,0.222599299478924,2.64978633617695,-2.2824735713873627
Ru,305.0,17.545798031600576,450.0,10.0,0.07737222853920894,2.1482325479742475,0.030047111863716065,12.50257583682592,0.21515619875973938,2.64978633617695,-2.257319031724765
Ru,310.0,17.507715129385474,450.0,10.0,0.0731027391161577,2.029690581237661,0.02988758822165795,12.590237918432951,0.2081127053162559,2.64978633617695,-2.232667575795205
Ru,315.0,17.477292702844558,450.0,10.0,0.06914606153646678,1.9198338055054667,0.02973570924146184,12.676497346400367,0.2014395055203116,2.64978633617695,-2.208501374116415
Ru,320.0,17.45376823925301,450.0,10.0,0.06547411711069645,1.8178826186426633,0.029590981415309563,12.761398301579085,0.1951100014389996,2.64978633617695,-2.18480357664565
Ru,325.0,17.43646194498648,450.0,10.0,0.06206179209203479,1.723139739863605,0.029452951198850726,12.844982909728083,0.18910000801899174,2.64978633617695,-2.1615582378632916
Ru,330.0,17.39344381534685,450.0,15.0,0.08267389865737657,2.295432913292646,0.03023943078665618,12.927291367028793,0.18762481769918246,1.9528552865395714,-2.2861023439348713
Ru,335.0,17.351366211754247,450.0,15.0,0.07844858586923063,2.1781175066119776,0.030086656651641654,13.008362056161179,0.18194470578987784,1.9528552865395714,-2.2633190450860314
Ru,340.0,17.316351844800153,450.0,15.0,0.07451068876315713,2.0687821689390584,0.02994067690273506,13.088231653780651,0.17654205863813374,1.9528552865395714,-2.240952503731298
Ru,345.0,17.287750376778927,450.0,15.0,0.0708362047771681,1.9667604714289284,0.02980108345987177,13.166935230149027,0.17139830520152727,1.9528552865395714,-2.2189892105293594
Ru,350.0,17.264977153185928,450.0,15.0,0.06740349379542906,1.8714515783288228,0.029667499052093507,13.244506341597068,0.1664964476683714,1.9528552865395714,-2.197416334133066
Ru,355.0,17.24750571230571,450.0,15.0,0.06419301116401098,1.7823128341859769,0.02953957441435662,13.32097711642869,0.1618209007371132,1.9528552865395714,-2.176221673812293
Ru,360.0,17.227541987914226,450.0,20.0,0.08500683722957834,2.3602067303048924,0.030322177715852185,13.396378334817275,0.16093663644836412,1.2796981086278416,-2.298187783863274
Ru,365.0,17.186773584377086,450.0,20.0,0.0810257781055423,2.2496730033187275,0.03018029617039675,13.470739503191364,0.15648267306875924,1.2796981086278416,-2.2773571361110827
Ru,370.0,17.15211069246146,450.0,20.0,0.07729365338168881,2.146050916217817,0.030044214743925098,13.544088923559588,0.15222852931228834,1.2796981086278416,-2.256877761034194
Ru,375.0,17.123036057622976,450.0,20.0,0.07379131009038432,2.0488086886820445,0.02991361248076799,13.616453758182507,0.14816188964981264,1.2796981086278416,-2.236739146651007
Ru,380.0,17.099080640181263,450.0,20.0,0.07050133520135098,1.957462849586072,0.029788190788369293,13.687860089961152,0.14427140121782883,1.2796981086278416,-2.2169312678046333
Ru,385.0,17.079818531769106,450.0,20.0,0.06740787383875685,1.871573189814183,0.02966767155651447,13.75833297887824,0.14054658289232774,1.2796981086278416,-2.1974445547302133
Ru,390.0,17.064862473965604,450.0,20.0,0.06449646894844759,1.790738310636258,0.02955179546253976,13.827896514797741,0.1369777444412228,1.2796981086278416,-2.1782698643159457
Ru,395.0,17.049744586491222,450.0,25.0,0.08489974694033754,2.3572333786351463,0.030318403386784525,13.896573866901088,0.13650020447370143,0.6291187330945023,-2.2976403215260293
Ru,400.0,17.013640776110954,450.0,25.0,0.08128496085122588,2.2568691875396416,0.030189633659006534,13.964387330013977,0.13307589180382456,0.6291187330945023,-2.2787441266780775
Ru,405.0,16.98256609923086,450.0,25.0,0.07787643763825657,2.1622318655331307,0.03006566889030086,14.031358368055468,0.1297914636574542,0.6291187330945023,-2.260140002812597
Ru,410.0,16.956130103567816,450.0,25.0,0.07465966209044146,2.0729183991665496,0.02994626586932758,14.097507654821312,0.1266390506161261,0.6291187330945023,-2.2418199457548544
Ru,415.0,16.93397570754363,450.0,25.0,0.07162132715883819,1.9885593194948343,0.029831196906837325,14.162855112295365,0.1236113457520937,0.6291187330945023,-2.223776290098596
Ru,420.0,16.915775970870467,450.0,25.0,0.06874921814198087,1.9088154864964542,0.029720248638772293,14.227419946666725,0.12070155597401246,0.6291187330945023,-2.2060016892453116
Ru,425.0,16.90123121664203,450.0,25.0,0.0660321094260842,1.833375222075018,0.029613220937991975,14.291220682215544,0.11790335831897406,0.6291187330945023,-2.1884890970079707
Ru,430.0,16.89006646193949,450.0,25.0,0.06345967224919306,1.7619517491396857,0.029509925922741112,14.354275193217052,0.11521086056550903,0.6291187330945023,-2.1712317505416374
Ru,435.0,16.867194380923475,450.0,30.0,0.08303082235538049,2.3053428657351667,0.030252162458295324,14.416600734001312,0.11499861872870144,0.0,-2.2879732650683824
Ru,440.0,16.837339816721432,450.0,30.0,0.07983424389837093,2.216590169669015,0.030137183513606274,14.47821396729515,0.11239849624366065,0.0,-2.270923142266102
Ru,445.0,16.811487255299152,450.0,30.0,0.07680327614856804,2.1324356390975288,0.030026102166426462,14.53913099096273,0.10989452307246697,0.0,-2.25411367162703
Ru,450.0,16.789352681680835,450.0,30.0,0.07392731268187569,2.0525847876669996,0.0299187388378889,14.599367363252169,0.10748179192377745,0.0,-2.2375388453022658
Ru,455.0,16.77067423857691,450.0,30.0,0.07119655184025543,1.9767654732765731,0.029814924393310037,14.658938126647191,0.10515571425983537,0.0,-2.221192886365451
Ru,460.0,16.75521026806278,450.0,30.0,0.0686019263174384,1.90472594303226,0.029714499407813896,14.717857830415387,0.10291199520731933,0.0,-2.2050702364874795
Ru,465.0,16.742737547979804,450.0,30.0,0.06613503971624358,1.8362330717669226,0.029617313492642575,14.7761405519375,0.10074661078273728,0.0,-2.189165544466578
Ru,470.0,16.733049701504285,450.0,30.0,0.063788109307372,1.7710707727436563,0.029523224676378492,14.833799916896112,0.09865578718814001,0.0,-2.1734736555403393
Ru,475.0,16.725955760959987,450.0,30.0,0.0615539143134143,1.709038561766189,0.029432098835925992,14.890849118396044,0.096635981961828,0.0,-2.157989601413697
Ru,480.0,16.721278869229543,450.0,30.0,0.05942574912318863,1.6499502581794334,0.029343809172648217,14.947300935083636,0.09468386679382707,0.0,-2.1427085909435335
Ru,485.0,16.71885510409955,450.0,30.0,0.05739738091217597,1.5936328082049178,0.029258235729537414,15.00316774832717,0.0927963118379248,0.0,-2.127626001426404
Ru,490.0,16.71853241259591,450.0,30.0,0.0554630112063057,1.5399252177629537,0.029175264945722774,15.058461558516175,0.09097037137105753,0.0,-2.1127373704410433
Ru,495.0,16.72016964386778,450.0,30.0,0.05361724097995095,1.4886775834218062,0.02909478924499725,15.113194000533339,0.08920327066763967,0.0,-2.0980383882019913
Ru,500.0,16.72363567048886,450.0,30.0,0.05185503892579792,1.4397502114136413,0.02901670665537805,15.167376358448866,0.08749239397097669,0.0,-2.083524890384698
Ru,505.0,16.728808589192056,450.0,30.0,0.05017171257521962,1.3930128157944563,0.02894092045701211,15.221019579483757,0.08583527345683106,0.0,-2.0691928513861733
Ru,510.0,16.735574993058506,450.0,30.0,0.048562881983682527,1.3483437878219038,0.02886733885600153,15.274134287285202,0.08422957909540035,0.0,-2.055038377988503
Ru,515.0,16.743829308064306,450.0,30.0,0.04702445572723051,1.3056295294999583,0.028795874681958097,15.326730794554368,0.08267310932802185,0.0,-2.041057703395469
Ru,520.0,16.753473187660443,450.0,30.0,0.04555260898369523,1.2647638450058105,0.028726445107300366,15.378819115064102,0.08116378248322839,0.0,-2.0272471816140594
Ru,525.0,16.764414959766537,450.0,30.0,0.04414376349738939,1.225647384411489,0.02865897138652656,15.43040897510162,0.07969962886690084,0.0,-2.013603282161594
Ru,530.0,16.77656912112245,450.0,30.0,0.04279456924632073,1.1881871346758017,0.028593378613805714,15.481509824368839,0.07827878346400138,0.0,-2.0001225850700184
Ru,535.0,16.789855874433563,450.0,30.0,0.04150188764869277,1.1522959533744321,0.028529595497311266,15.532130846370961,0.07689947919085838,0.0,-1.98680177614566
Ru,540.0,16.804200704507547,450.0,30.0,0.04026277617161545,1.1178921413622578,0.028467554149314525,15.582280968321824,0.07556004067415209,0.0,-1.9736376425399413
Ru,545.0,16.819533989439684,450.0,30.0,0.03907447420198325,1.084899050479627,0.02840718989030431,15.631968870592768,0.07425887847698368,0.0,-1.9606270685083484
Ru,550.0,16.835790643851062,450.0,30.0,0.037934390071211715,1.0532447232954074,0.02834844106640671,15.68120299573004,0.0729944837592077,0.0,-1.9477670314209354
Ru,555.0,16.852909791164066,450.0,30.0,0.036840089126100636,1.0228615618956385,0.028291248878934958,15.729991557064139,0.07176542332535361,0.0,-1.935054597977963
Ru,560.0,16.87083446230827,450.0,30.0,0.03578928275228125,0.9936860231205901,0.02823555722516825,15.778342546933086,0.0705703350294247,0.0,-1.9224869206223083
Ru,565.0,16.889511318493575,450.0,30.0,0.03477981826548467,0.9656583378967942,0.028181312549512137,15.826263744540197,0.06940792350707013,0.0,-1.9100612341360497
Ru,570.0,16.9088903959198,450.0,30.0,0.03380966959417934,0.9387222525413627,0.02812846370426532,15.8737627234657,0.0682769562084724,0.0,-1.8977748524096172
Ru,575.0,16.928924870499056,450.0,30.0,0.03287692868454394,0.912824790121879,0.02807696181928295,15.920846858850277,0.06717625970761784,0.0,-1.8856251653727558
Ru,580.0,16.94957084085286,450.0,30.0,0.03197979756537653,0.8879160301393569,0.0280267601798857,15.967523334267671,0.06610471626594637,0.0,-1.8736096360773558
Ru,585.0,16.970787128011555,450.0,30.0,0.031116581016478136,0.863948904966611,0.02797781411241736,16.01379914830229,0.06506126063023793,0.0,-1.8617257979229322
Ru,590.0,16.992535090392415,450.0,30.0,0.03028567978936997,0.8408790116221152,0.027930080876902682,16.059681120846914,0.06404487704648375,0.0,-1.8499712520161926
Ru,595.0,17.014778452779144,450.0,30.0,0.029485584334394143,0.8186644376035535,0.02788351956632579,16.105175899134654,0.06305459647461181,0.0,-1.8383436646628921
Ru,600.0,17.03748314804996,450.0,30.0,0.02871486898951811,0.7972655995405284,0.027838091011913237,16.150289963518524,0.06208949397899647,0.0,-1.826840764946414
Ru,605.0,17.060617170805468,450.0,30.0,0.027972186599400057,0.7766450937934256,0.027793757694390634,16.195029633011217,0.061148686306433275,0.0,-1.815460342485421
Ru,610.0,17.084150441631227,450.0,30.0,0.027256263520505013,0.7567675577709381,0.027750483660268513,16.23940107059683,0.06023132960319,0.0,-1.8042002452264247
Ru,615.0,17.10805468135098,450.0,30.0,0.026565894988074615,0.7375995412944236,0.027708234443226367,16.283410288325864,0.05933661728746458,0.0,-1.7930583773731112
Ru,620.0,17.13230329437112,450.0,30.0,0.025899940813014825,0.719109387122403,0.02766697699007875,16.32706315220386,0.05846377805477903,0.0,-1.7820326974017768
Ru,625.0,17.15687126040459,450.0,30.0,0.025257321382985202,0.7012671199211848,0.027626679591045714,16.37036538688376,0.0576120740085973,0.0,-1.7711212161655645
Ru,630.0,17.181735033908648,450.0,30.0,0.02463701394372324,0.6840443430161894,0.027587311814041348,16.41332258017128,0.056780798907137595,0.0,-1.7603219950826496
Ru,635.0,17.2068724506293,450.0,30.0,0.024038049138716235,0.6674141423162697,0.027548844442715676,16.4559401873522,0.0559692765181151,0.0,-1.7496331444038287
Ru,640.0,17.23226264069742,450.0,30.0,0.023459507787218,0.6513509968556515,0.02751124941800497,16.498223535349993,0.055176859073771484,0.0,-1.7390528215552834
Ru,645.0,17.257885947769246,450.0,30.0,0.02290051788231188,0.635830695445439,0.02747449978296323,16.5401778267216,0.054402925819243664,0.0,-1.7285792295525348
Ru,650.0,17.283723853747002,450.0,30.0,0.022360251792269553,0.6208302589696103,0.027438569630664354,16.581808143498993,0.05364688164773289,0.0,-1.7182106154818584
Ru,655.0,17.309758908654523,450.0,30.0,0.021837923649860386,0.6063278678994387,0.02740343405497969,16.6231194508835,0.05290815581660355,0.0,-1.7079452690456796
Ru,660.0,17.33597466527826,450.0,30.0,0.02133278691554045,0.5923027946356694,0.027369069104049466,16.6641166007997,0.05218620073884225,0.0,-1.6977815211686533
Ru,665.0,17.362355618216334,450.0,30.0,0.020844132101612373,0.5787353403200343,0.027335451736279805,16.704804335315153,0.05148049084486794,0.0,-1.6877177426613623
Ru,670.0,17.38888714700771,450.0,30.0,0.020371284645501534,0.5656067757869684,0.027302559778708466,16.74518728993209,0.050790521509946895,0.0,-1.677752342938726
Ru,675.0,17.415555463040345,450.0,30.0,0.01991360292125677,0.5528992863531165,0.027270371887593774,16.785269996756718,0.0501158080429174,0.0,-1.667883768790408
Ru,680.0,17.44234755996137,450.0,30.0,0.01947047637925942,0.540595920166532,0.02723886751109098,16.82505688755156,0.04945588473218474,0.0,-1.658110503200651
Ru,685.0,17.469251167331453,450.0,30.0,0.019041323804818197,0.5286805398567302,0.027208026853882065,16.86455229667601,0.04881030394482981,0.0,-1.6484310642127
Ru,690.0,17.496254707316595,450.0,30.0,0.018625591688024995,0.5171377772738893,0.027177830843703666,16.903760463919934,0.04817863527906674,0.0,-1.6388440038552528
Ru,695.0,17.52334725410572,450.0,30.0,0.01822275269406849,0.5059529910172543,0.027148261099447117,16.94268553723498,0.04756046475403825,0.0,-1.629347907060395
Ru,700.0,17.55051849603984,450.0,30.0,0.01783230423253975,0.4951122267120432,0.02711929990114453,16.981331575367978,0.04695539405867442,0.0,-1.6199413907028426
Ru,705.0,17.57775870005564,450.0,30.0,0.01745376711242455,0.48460217966543623,0.0270909301612631,17.019702550400666,0.04636303982827361,0.0,-1.610623102605826
